"YEAR","MONTH","JURISDICTION","LOCATION","AGE_GROUP","BEST_DETECTION_METHOD","DETECTION_METHOD","AMPHETAMINE","CANNABIS","COCAINE","ECSTASY","METHYLAMPHETAMINE","OTHER","UNKNOWN","NO_DRUGS_DETECTED","COUNT","FINES","ARRESTS","CHARGES"
2023,"Jan 2023","ACT","Major Cities of Australia","17-25","Yes","Laboratory or Toxicology (Stage 3)","0","1","0","0","0","No","No","Not applicable",2,0,0,2
2023,"Jan 2023","ACT","Major Cities of Australia","17-25","Yes","Laboratory or Toxicology (Stage 3)","1","1","0","0","0","No","No","Not applicable",1,0,0,1
2023,"Jan 2023","ACT","Major Cities of Australia","26-39","Yes","Laboratory or Toxicology (Stage 3)","0","0","0","0","0","No","Yes","Not applicable",6,0,1,6
2023,"Jan 2023","ACT","Major Cities of Australia","26-39","Yes","Laboratory or Toxicology (Stage 3)","0","0","0","0","0","Yes","No","Not applicable",1,0,1,1
2023,"Jan 2023","ACT","Major Cities of Australia","26-39","Yes","Laboratory or Toxicology (Stage 3)","0","1","0","0","0","No","No","Not applicable",1,0,0,1
2023,"Jan 2023","ACT","Major Cities of Australia","26-39","Yes","Laboratory or Toxicology (Stage 3)","1","0","0","0","0","No","No","Not applicable",2,0,0,2
2023,"Jan 2023","ACT","Major Cities of Australia","40-64","Yes","Laboratory or Toxicology (Stage 3)","0","0","0","0","0","No","Yes","Not applicable",3,0,1,3
2023,"Jan 2023","ACT","Major Cities of Australia","40-64","Yes","Laboratory or Toxicology (Stage 3)","0","1","0","0","0","No","No","Not applicable",1,0,0,1
2023,"Jan 2023","ACT","Major Cities of Australia","40-64","Yes","Laboratory or Toxicology (Stage 3)","1","0","0","0","0","No","No","Not applicable",2,0,0,2
2023,"Jan 2023","ACT","Major Cities of Australia","40-64","Yes","Laboratory or Toxicology (Stage 3)","1","0","0","0","0","Yes","No","Not applicable",1,0,1,1
2023,"Jan 2023","ACT","Major Cities of Australia","40-64","Yes","Laboratory or Toxicology (Stage 3)","1","1","0","0","0","No","No","Not applicable",1,0,0,1
2023,"Jan 2023","NSW","Inner Regional Australia","17-25","No","Indicator (Stage 1)","0","0","1","0","0","Not applicable","Not applicable","Not applicable",4,1,0,3
2023,"Jan 2023","NSW","Inner Regional Australia","17-25","No","Indicator (Stage 1)","0","1","0","0","0","Not applicable","Not applicable","Not applicable",27,8,0,19
2023,"Jan 2023","NSW","Inner Regional Australia","17-25","No","Indicator (Stage 1)","0","1","1","0","0","Not applicable","Not applicable","Not applicable",1,1,0,0
2023,"Jan 2023","NSW","Inner Regional Australia","17-25","No","Indicator (Stage 1)","1","0","0","0","0","Not applicable","Not applicable","Not applicable",10,6,0,4
2023,"Jan 2023","NSW","Inner Regional Australia","17-25","No","Indicator (Stage 1)","1","0","1","0","0","Not applicable","Not applicable","Not applicable",2,2,0,0
2023,"Jan 2023","NSW","Inner Regional Australia","17-25","No","Indicator (Stage 1)","1","1","0","0","0","Not applicable","Not applicable","Not applicable",2,0,0,2
2023,"Jan 2023","NSW","Inner Regional Australia","17-25","No","Secondary Confirmatory (Stage 2)","0","0","0","0","0","Not applicable","Not applicable","Not applicable",7,4,0,3
2023,"Jan 2023","NSW","Inner Regional Australia","17-25","No","Secondary Confirmatory (Stage 2)","0","0","1","0","0","Not applicable","Not applicable","Not applicable",3,1,0,2
2023,"Jan 2023","NSW","Inner Regional Australia","17-25","No","Secondary Confirmatory (Stage 2)","0","1","0","0","0","Not applicable","Not applicable","Not applicable",19,4,0,15
2023,"Jan 2023","NSW","Inner Regional Australia","17-25","No","Secondary Confirmatory (Stage 2)","0","1","1","0","0","Not applicable","Not applicable","Not applicable",1,0,0,1
2023,"Jan 2023","NSW","Inner Regional Australia","17-25","No","Secondary Confirmatory (Stage 2)","1","0","0","0","0","Not applicable","Not applicable","Not applicable",7,5,0,2
2023,"Jan 2023","NSW","Inner Regional Australia","17-25","No","Secondary Confirmatory (Stage 2)","1","0","1","0","0","Not applicable","Not applicable","Not applicable",2,2,0,0
2023,"Jan 2023","NSW","Inner Regional Australia","17-25","No","Secondary Confirmatory (Stage 2)","1","1","0","0","0","Not applicable","Not applicable","Not applicable",7,2,0,5
2023,"Jan 2023","NSW","Inner Regional Australia","17-25","Yes","Laboratory or Toxicology (Stage 3)","0","0","0","0","0","Not applicable","Yes","Not applicable",1,0,0,1
2023,"Jan 2023","NSW","Inner Regional Australia","17-25","Yes","Laboratory or Toxicology (Stage 3)","0","0","0","1","0","Not applicable","Not applicable","Not applicable",1,1,0,0
2023,"Jan 2023","NSW","Inner Regional Australia","17-25","Yes","Laboratory or Toxicology (Stage 3)","0","0","1","0","0","Not applicable","Not applicable","Not applicable",1,0,0,1
2023,"Jan 2023","NSW","Inner Regional Australia","17-25","Yes","Laboratory or Toxicology (Stage 3)","0","0","1","1","0","Not applicable","Not applicable","Not applicable",1,0,0,1
2023,"Jan 2023","NSW","Inner Regional Australia","17-25","Yes","Laboratory or Toxicology (Stage 3)","0","1","0","0","0","Not applicable","Not applicable","Not applicable",23,7,0,16
2023,"Jan 2023","NSW","Inner Regional Australia","17-25","Yes","Laboratory or Toxicology (Stage 3)","0","1","0","1","0","Not applicable","Not applicable","Not applicable",2,2,0,0
2023,"Jan 2023","NSW","Inner Regional Australia","17-25","Yes","Laboratory or Toxicology (Stage 3)","0","1","1","0","0","Not applicable","Not applicable","Not applicable",1,0,0,1
2023,"Jan 2023","NSW","Inner Regional Australia","17-25","Yes","Laboratory or Toxicology (Stage 3)","0","1","1","1","0","Not applicable","Not applicable","Not applicable",1,1,0,0
2023,"Jan 2023","NSW","Inner Regional Australia","17-25","Yes","Laboratory or Toxicology (Stage 3)","1","0","0","0","0","Not applicable","Not applicable","Not applicable",7,4,0,3
2023,"Jan 2023","NSW","Inner Regional Australia","17-25","Yes","Laboratory or Toxicology (Stage 3)","1","0","1","0","0","Not applicable","Not applicable","Not applicable",1,1,0,0
2023,"Jan 2023","NSW","Inner Regional Australia","17-25","Yes","Laboratory or Toxicology (Stage 3)","1","1","0","0","0","Not applicable","Not applicable","Not applicable",6,2,0,4
2023,"Jan 2023","NSW","Inner Regional Australia","17-25","Yes","Laboratory or Toxicology (Stage 3)","1","1","0","1","0","Not applicable","Not applicable","Not applicable",1,0,0,1
2023,"Jan 2023","NSW","Inner Regional Australia","26-39","No","Indicator (Stage 1)","0","0","1","0","0","Not applicable","Not applicable","Not applicable",1,0,0,1
2023,"Jan 2023","NSW","Inner Regional Australia","26-39","No","Indicator (Stage 1)","0","1","0","0","0","Not applicable","Not applicable","Not applicable",46,19,0,27
2023,"Jan 2023","NSW","Inner Regional Australia","26-39","No","Indicator (Stage 1)","0","1","1","0","0","Not applicable","Not applicable","Not applicable",1,0,0,1
2023,"Jan 2023","NSW","Inner Regional Australia","26-39","No","Indicator (Stage 1)","1","0","0","0","0","Not applicable","Not applicable","Not applicable",39,14,0,25
2023,"Jan 2023","NSW","Inner Regional Australia","26-39","No","Indicator (Stage 1)","1","0","1","0","0","Not applicable","Not applicable","Not applicable",2,1,0,1
2023,"Jan 2023","NSW","Inner Regional Australia","26-39","No","Indicator (Stage 1)","1","1","0","0","0","Not applicable","Not applicable","Not applicable",7,2,0,5
2023,"Jan 2023","NSW","Inner Regional Australia","26-39","No","Indicator (Stage 1)","1","1","1","0","0","Not applicable","Not applicable","Not applicable",1,1,0,0
2023,"Jan 2023","NSW","Inner Regional Australia","26-39","No","Secondary Confirmatory (Stage 2)","0","0","0","0","0","Not applicable","Not applicable","Not applicable",22,7,0,15
2023,"Jan 2023","NSW","Inner Regional Australia","26-39","No","Secondary Confirmatory (Stage 2)","0","0","0","0","0","Not applicable","Yes","Not applicable",1,0,0,1
2023,"Jan 2023","NSW","Inner Regional Australia","26-39","No","Secondary Confirmatory (Stage 2)","0","1","0","0","0","Not applicable","Not applicable","Not applicable",26,13,0,13
2023,"Jan 2023","NSW","Inner Regional Australia","26-39","No","Secondary Confirmatory (Stage 2)","0","1","1","0","0","Not applicable","Not applicable","Not applicable",1,0,0,1
2023,"Jan 2023","NSW","Inner Regional Australia","26-39","No","Secondary Confirmatory (Stage 2)","1","0","0","0","0","Not applicable","Not applicable","Not applicable",34,15,0,19
2023,"Jan 2023","NSW","Inner Regional Australia","26-39","No","Secondary Confirmatory (Stage 2)","1","0","1","0","0","Not applicable","Not applicable","Not applicable",1,0,0,1
2023,"Jan 2023","NSW","Inner Regional Australia","26-39","No","Secondary Confirmatory (Stage 2)","1","1","0","0","0","Not applicable","Not applicable","Not applicable",12,2,0,10
2023,"Jan 2023","NSW","Inner Regional Australia","26-39","Yes","Laboratory or Toxicology (Stage 3)","0","0","0","0","0","Not applicable","Yes","Not applicable",3,1,0,2
2023,"Jan 2023","NSW","Inner Regional Australia","26-39","Yes","Laboratory or Toxicology (Stage 3)","0","0","1","0","0","Not applicable","Not applicable","Not applicable",1,0,0,1
2023,"Jan 2023","NSW","Inner Regional Australia","26-39","Yes","Laboratory or Toxicology (Stage 3)","0","1","0","0","0","Not applicable","Not applicable","Not applicable",40,18,0,22
2023,"Jan 2023","NSW","Inner Regional Australia","26-39","Yes","Laboratory or Toxicology (Stage 3)","1","0","0","0","0","Not applicable","Not applicable","Not applicable",30,13,0,17
2023,"Jan 2023","NSW","Inner Regional Australia","26-39","Yes","Laboratory or Toxicology (Stage 3)","1","0","0","1","0","Not applicable","Not applicable","Not applicable",1,0,0,1
2023,"Jan 2023","NSW","Inner Regional Australia","26-39","Yes","Laboratory or Toxicology (Stage 3)","1","0","1","0","0","Not applicable","Not applicable","Not applicable",1,0,0,1
2023,"Jan 2023","NSW","Inner Regional Australia","26-39","Yes","Laboratory or Toxicology (Stage 3)","1","1","0","0","0","Not applicable","Not applicable","Not applicable",21,5,0,16
2023,"Jan 2023","NSW","Inner Regional Australia","40-64","No","Indicator (Stage 1)","0","0","1","0","0","Not applicable","Not applicable","Not applicable",2,2,0,0
2023,"Jan 2023","NSW","Inner Regional Australia","40-64","No","Indicator (Stage 1)","0","1","0","0","0","Not applicable","Not applicable","Not applicable",20,12,0,8
2023,"Jan 2023","NSW","Inner Regional Australia","40-64","No","Indicator (Stage 1)","0","1","1","0","0","Not applicable","Not applicable","Not applicable",1,1,0,0
2023,"Jan 2023","NSW","Inner Regional Australia","40-64","No","Indicator (Stage 1)","1","0","0","0","0","Not applicable","Not applicable","Not applicable",41,9,0,32
2023,"Jan 2023","NSW","Inner Regional Australia","40-64","No","Indicator (Stage 1)","1","0","1","0","0","Not applicable","Not applicable","Not applicable",1,1,0,0
2023,"Jan 2023","NSW","Inner Regional Australia","40-64","No","Indicator (Stage 1)","1","1","0","0","0","Not applicable","Not applicable","Not applicable",10,0,0,10
2023,"Jan 2023","NSW","Inner Regional Australia","40-64","No","Indicator (Stage 1)","1","1","1","0","0","Not applicable","Not applicable","Not applicable",2,0,0,2
2023,"Jan 2023","NSW","Inner Regional Australia","40-64","No","Secondary Confirmatory (Stage 2)","0","0","0","0","0","Not applicable","Not applicable","Not applicable",5,3,0,2
2023,"Jan 2023","NSW","Inner Regional Australia","40-64","No","Secondary Confirmatory (Stage 2)","0","0","0","0","0","Not applicable","Yes","Not applicable",1,0,0,1
2023,"Jan 2023","NSW","Inner Regional Australia","40-64","No","Secondary Confirmatory (Stage 2)","0","0","1","0","0","Not applicable","Not applicable","Not applicable",2,2,0,0
2023,"Jan 2023","NSW","Inner Regional Australia","40-64","No","Secondary Confirmatory (Stage 2)","0","1","0","0","0","Not applicable","Not applicable","Not applicable",18,10,0,8
2023,"Jan 2023","NSW","Inner Regional Australia","40-64","No","Secondary Confirmatory (Stage 2)","1","0","0","0","0","Not applicable","Not applicable","Not applicable",34,9,0,25
2023,"Jan 2023","NSW","Inner Regional Australia","40-64","No","Secondary Confirmatory (Stage 2)","1","0","1","0","0","Not applicable","Not applicable","Not applicable",1,0,0,1
2023,"Jan 2023","NSW","Inner Regional Australia","40-64","No","Secondary Confirmatory (Stage 2)","1","1","0","0","0","Not applicable","Not applicable","Not applicable",16,1,0,15
2023,"Jan 2023","NSW","Inner Regional Australia","40-64","Yes","Laboratory or Toxicology (Stage 3)","0","0","0","0","0","Not applicable","Yes","Not applicable",1,0,0,1
2023,"Jan 2023","NSW","Inner Regional Australia","40-64","Yes","Laboratory or Toxicology (Stage 3)","0","0","1","0","0","Not applicable","Not applicable","Not applicable",2,2,0,0
2023,"Jan 2023","NSW","Inner Regional Australia","40-64","Yes","Laboratory or Toxicology (Stage 3)","0","1","0","0","0","Not applicable","Not applicable","Not applicable",18,12,0,6
2023,"Jan 2023","NSW","Inner Regional Australia","40-64","Yes","Laboratory or Toxicology (Stage 3)","0","1","1","0","0","Not applicable","Not applicable","Not applicable",1,1,0,0
2023,"Jan 2023","NSW","Inner Regional Australia","40-64","Yes","Laboratory or Toxicology (Stage 3)","1","0","0","0","0","Not applicable","Not applicable","Not applicable",28,8,0,20
2023,"Jan 2023","NSW","Inner Regional Australia","40-64","Yes","Laboratory or Toxicology (Stage 3)","1","0","0","1","0","Not applicable","Not applicable","Not applicable",1,0,0,1
2023,"Jan 2023","NSW","Inner Regional Australia","40-64","Yes","Laboratory or Toxicology (Stage 3)","1","0","1","0","0","Not applicable","Not applicable","Not applicable",2,1,0,1
2023,"Jan 2023","NSW","Inner Regional Australia","40-64","Yes","Laboratory or Toxicology (Stage 3)","1","1","0","0","0","Not applicable","Not applicable","Not applicable",23,1,0,22
2023,"Jan 2023","NSW","Inner Regional Australia","40-64","Yes","Laboratory or Toxicology (Stage 3)","1","1","1","0","0","Not applicable","Not applicable","Not applicable",1,0,0,1
2023,"Jan 2023","NSW","Inner Regional Australia","65 and over","No","Indicator (Stage 1)","0","1","0","0","0","Not applicable","Not applicable","Not applicable",4,2,0,2
2023,"Jan 2023","NSW","Inner Regional Australia","65 and over","No","Indicator (Stage 1)","1","0","0","0","0","Not applicable","Not applicable","Not applicable",1,0,0,1
2023,"Jan 2023","NSW","Inner Regional Australia","65 and over","No","Secondary Confirmatory (Stage 2)","0","1","0","0","0","Not applicable","Not applicable","Not applicable",4,2,0,2
2023,"Jan 2023","NSW","Inner Regional Australia","65 and over","No","Secondary Confirmatory (Stage 2)","1","1","0","0","0","Not applicable","Not applicable","Not applicable",1,0,0,1
2023,"Jan 2023","NSW","Inner Regional Australia","65 and over","Yes","Laboratory or Toxicology (Stage 3)","0","1","0","0","0","Not applicable","Not applicable","Not applicable",4,2,0,2
2023,"Jan 2023","NSW","Inner Regional Australia","65 and over","Yes","Laboratory or Toxicology (Stage 3)","1","1","0","0","0","Not applicable","Not applicable","Not applicable",1,0,0,1
2023,"Jan 2023","NSW","Major Cities of Australia","0-16","No","Indicator (Stage 1)","0","1","0","0","0","Not applicable","Not applicable","Not applicable",1,0,0,1
2023,"Jan 2023","NSW","Major Cities of Australia","0-16","No","Secondary Confirmatory (Stage 2)","0","0","0","0","0","Not applicable","Not applicable","Not applicable",1,0,0,1
2023,"Jan 2023","NSW","Major Cities of Australia","0-16","Yes","Laboratory or Toxicology (Stage 3)","1","1","0","0","0","Not applicable","Not applicable","Not applicable",1,0,0,1
2023,"Jan 2023","NSW","Major Cities of Australia","17-25","No","Indicator (Stage 1)","0","0","1","0","0","Not applicable","Not applicable","Not applicable",8,2,0,6
2023,"Jan 2023","NSW","Major Cities of Australia","17-25","No","Indicator (Stage 1)","0","1","0","0","0","Not applicable","Not applicable","Not applicable",50,26,0,24
2023,"Jan 2023","NSW","Major Cities of Australia","17-25","No","Indicator (Stage 1)","0","1","1","0","0","Not applicable","Not applicable","Not applicable",5,2,0,3
2023,"Jan 2023","NSW","Major Cities of Australia","17-25","No","Indicator (Stage 1)","1","0","0","0","0","Not applicable","Not applicable","Not applicable",10,0,0,10
2023,"Jan 2023","NSW","Major Cities of Australia","17-25","No","Indicator (Stage 1)","1","0","1","0","0","Not applicable","Not applicable","Not applicable",1,0,0,1
2023,"Jan 2023","NSW","Major Cities of Australia","17-25","No","Indicator (Stage 1)","1","1","0","0","0","Not applicable","Not applicable","Not applicable",2,1,0,1
2023,"Jan 2023","NSW","Major Cities of Australia","17-25","No","Secondary Confirmatory (Stage 2)","0","0","0","0","0","Not applicable","Not applicable","Not applicable",22,15,0,7
2023,"Jan 2023","NSW","Major Cities of Australia","17-25","No","Secondary Confirmatory (Stage 2)","0","0","1","0","0","Not applicable","Not applicable","Not applicable",6,1,0,5
2023,"Jan 2023","NSW","Major Cities of Australia","17-25","No","Secondary Confirmatory (Stage 2)","0","1","0","0","0","Not applicable","Not applicable","Not applicable",29,12,0,17
2023,"Jan 2023","NSW","Major Cities of Australia","17-25","No","Secondary Confirmatory (Stage 2)","0","1","1","0","0","Not applicable","Not applicable","Not applicable",6,2,0,4
2023,"Jan 2023","NSW","Major Cities of Australia","17-25","No","Secondary Confirmatory (Stage 2)","1","0","0","0","0","Not applicable","Not applicable","Not applicable",12,1,0,11
2023,"Jan 2023","NSW","Major Cities of Australia","17-25","No","Secondary Confirmatory (Stage 2)","1","1","0","0","0","Not applicable","Not applicable","Not applicable",1,0,0,1
2023,"Jan 2023","NSW","Major Cities of Australia","17-25","Yes","Laboratory or Toxicology (Stage 3)","0","0","1","0","0","Not applicable","Not applicable","Not applicable",5,1,0,4
2023,"Jan 2023","NSW","Major Cities of Australia","17-25","Yes","Laboratory or Toxicology (Stage 3)","0","0","1","1","0","Not applicable","Not applicable","Not applicable",1,1,0,0
2023,"Jan 2023","NSW","Major Cities of Australia","17-25","Yes","Laboratory or Toxicology (Stage 3)","0","1","0","0","0","Not applicable","Not applicable","Not applicable",45,24,0,21
2023,"Jan 2023","NSW","Major Cities of Australia","17-25","Yes","Laboratory or Toxicology (Stage 3)","0","1","0","1","0","Not applicable","Not applicable","Not applicable",1,1,0,0
2023,"Jan 2023","NSW","Major Cities of Australia","17-25","Yes","Laboratory or Toxicology (Stage 3)","0","1","1","0","0","Not applicable","Not applicable","Not applicable",7,3,0,4
2023,"Jan 2023","NSW","Major Cities of Australia","17-25","Yes","Laboratory or Toxicology (Stage 3)","0","1","1","1","0","Not applicable","Not applicable","Not applicable",2,0,0,2
2023,"Jan 2023","NSW","Major Cities of Australia","17-25","Yes","Laboratory or Toxicology (Stage 3)","1","0","0","0","0","Not applicable","Not applicable","Not applicable",10,0,0,10
2023,"Jan 2023","NSW","Major Cities of Australia","17-25","Yes","Laboratory or Toxicology (Stage 3)","1","0","1","0","0","Not applicable","Not applicable","Not applicable",1,0,0,1
2023,"Jan 2023","NSW","Major Cities of Australia","17-25","Yes","Laboratory or Toxicology (Stage 3)","1","1","0","0","0","Not applicable","Not applicable","Not applicable",4,1,0,3
2023,"Jan 2023","NSW","Major Cities of Australia","26-39","No","Indicator (Stage 1)","0","0","1","0","0","Not applicable","Not applicable","Not applicable",7,5,0,2
2023,"Jan 2023","NSW","Major Cities of Australia","26-39","No","Indicator (Stage 1)","0","1","0","0","0","Not applicable","Not applicable","Not applicable",66,18,0,48
2023,"Jan 2023","NSW","Major Cities of Australia","26-39","No","Indicator (Stage 1)","0","1","1","0","0","Not applicable","Not applicable","Not applicable",4,1,0,3
2023,"Jan 2023","NSW","Major Cities of Australia","26-39","No","Indicator (Stage 1)","1","0","0","0","0","Not applicable","Not applicable","Not applicable",66,9,0,57
2023,"Jan 2023","NSW","Major Cities of Australia","26-39","No","Indicator (Stage 1)","1","0","1","0","0","Not applicable","Not applicable","Not applicable",5,1,0,4
2023,"Jan 2023","NSW","Major Cities of Australia","26-39","No","Indicator (Stage 1)","1","1","0","0","0","Not applicable","Not applicable","Not applicable",7,2,0,5
2023,"Jan 2023","NSW","Major Cities of Australia","26-39","No","Indicator (Stage 1)","1","1","1","0","0","Not applicable","Not applicable","Not applicable",3,0,0,3
2023,"Jan 2023","NSW","Major Cities of Australia","26-39","No","Secondary Confirmatory (Stage 2)","0","0","0","0","0","Not applicable","Not applicable","Not applicable",17,3,0,14
2023,"Jan 2023","NSW","Major Cities of Australia","26-39","No","Secondary Confirmatory (Stage 2)","0","0","0","0","0","Not applicable","Yes","Not applicable",1,0,0,1
2023,"Jan 2023","NSW","Major Cities of Australia","26-39","No","Secondary Confirmatory (Stage 2)","0","0","1","0","0","Not applicable","Not applicable","Not applicable",10,4,0,6
2023,"Jan 2023","NSW","Major Cities of Australia","26-39","No","Secondary Confirmatory (Stage 2)","0","1","0","0","0","Not applicable","Not applicable","Not applicable",54,17,0,37
2023,"Jan 2023","NSW","Major Cities of Australia","26-39","No","Secondary Confirmatory (Stage 2)","0","1","1","0","0","Not applicable","Not applicable","Not applicable",1,0,0,1
2023,"Jan 2023","NSW","Major Cities of Australia","26-39","No","Secondary Confirmatory (Stage 2)","1","0","0","0","0","Not applicable","Not applicable","Not applicable",61,10,0,51
2023,"Jan 2023","NSW","Major Cities of Australia","26-39","No","Secondary Confirmatory (Stage 2)","1","0","1","0","0","Not applicable","Not applicable","Not applicable",4,1,0,3
2023,"Jan 2023","NSW","Major Cities of Australia","26-39","No","Secondary Confirmatory (Stage 2)","1","1","0","0","0","Not applicable","Not applicable","Not applicable",10,1,0,9
2023,"Jan 2023","NSW","Major Cities of Australia","26-39","Yes","Laboratory or Toxicology (Stage 3)","0","0","0","0","0","Not applicable","Yes","Not applicable",4,0,0,4
2023,"Jan 2023","NSW","Major Cities of Australia","26-39","Yes","Laboratory or Toxicology (Stage 3)","0","0","1","0","0","Not applicable","Not applicable","Not applicable",6,3,0,3
2023,"Jan 2023","NSW","Major Cities of Australia","26-39","Yes","Laboratory or Toxicology (Stage 3)","0","0","1","1","0","Not applicable","Not applicable","Not applicable",2,1,0,1
2023,"Jan 2023","NSW","Major Cities of Australia","26-39","Yes","Laboratory or Toxicology (Stage 3)","0","1","0","0","0","Not applicable","Not applicable","Not applicable",63,18,0,45
2023,"Jan 2023","NSW","Major Cities of Australia","26-39","Yes","Laboratory or Toxicology (Stage 3)","0","1","1","0","0","Not applicable","Not applicable","Not applicable",3,2,0,1
2023,"Jan 2023","NSW","Major Cities of Australia","26-39","Yes","Laboratory or Toxicology (Stage 3)","1","0","0","0","0","Not applicable","Not applicable","Not applicable",58,9,0,49
2023,"Jan 2023","NSW","Major Cities of Australia","26-39","Yes","Laboratory or Toxicology (Stage 3)","1","0","1","0","0","Not applicable","Not applicable","Not applicable",3,1,0,2
2023,"Jan 2023","NSW","Major Cities of Australia","26-39","Yes","Laboratory or Toxicology (Stage 3)","1","0","1","1","0","Not applicable","Not applicable","Not applicable",1,0,0,1
2023,"Jan 2023","NSW","Major Cities of Australia","26-39","Yes","Laboratory or Toxicology (Stage 3)","1","1","0","0","0","Not applicable","Not applicable","Not applicable",16,2,0,14
2023,"Jan 2023","NSW","Major Cities of Australia","26-39","Yes","Laboratory or Toxicology (Stage 3)","1","1","1","0","0","Not applicable","Not applicable","Not applicable",1,0,0,1
2023,"Jan 2023","NSW","Major Cities of Australia","26-39","Yes","Laboratory or Toxicology (Stage 3)","1","1","1","1","0","Not applicable","Not applicable","Not applicable",1,0,0,1
2023,"Jan 2023","NSW","Major Cities of Australia","40-64","No","Indicator (Stage 1)","0","0","1","0","0","Not applicable","Not applicable","Not applicable",7,3,0,4
2023,"Jan 2023","NSW","Major Cities of Australia","40-64","No","Indicator (Stage 1)","0","1","0","0","0","Not applicable","Not applicable","Not applicable",29,10,0,19
2023,"Jan 2023","NSW","Major Cities of Australia","40-64","No","Indicator (Stage 1)","0","1","1","0","0","Not applicable","Not applicable","Not applicable",3,0,0,3
2023,"Jan 2023","NSW","Major Cities of Australia","40-64","No","Indicator (Stage 1)","1","0","0","0","0","Not applicable","Not applicable","Not applicable",78,14,0,64
2023,"Jan 2023","NSW","Major Cities of Australia","40-64","No","Indicator (Stage 1)","1","1","0","0","0","Not applicable","Not applicable","Not applicable",12,6,0,6
2023,"Jan 2023","NSW","Major Cities of Australia","40-64","No","Indicator (Stage 1)","1","1","1","0","0","Not applicable","Not applicable","Not applicable",1,1,0,0
2023,"Jan 2023","NSW","Major Cities of Australia","40-64","No","Secondary Confirmatory (Stage 2)","0","0","0","0","0","Not applicable","Not applicable","Not applicable",14,5,0,9
2023,"Jan 2023","NSW","Major Cities of Australia","40-64","No","Secondary Confirmatory (Stage 2)","0","0","0","0","0","Not applicable","Yes","Not applicable",1,0,0,1
2023,"Jan 2023","NSW","Major Cities of Australia","40-64","No","Secondary Confirmatory (Stage 2)","0","0","1","0","0","Not applicable","Not applicable","Not applicable",6,3,0,3
2023,"Jan 2023","NSW","Major Cities of Australia","40-64","No","Secondary Confirmatory (Stage 2)","0","1","0","0","0","Not applicable","Not applicable","Not applicable",23,8,0,15
2023,"Jan 2023","NSW","Major Cities of Australia","40-64","No","Secondary Confirmatory (Stage 2)","0","1","1","0","0","Not applicable","Not applicable","Not applicable",2,0,0,2
2023,"Jan 2023","NSW","Major Cities of Australia","40-64","No","Secondary Confirmatory (Stage 2)","1","0","0","0","0","Not applicable","Not applicable","Not applicable",61,10,0,51
2023,"Jan 2023","NSW","Major Cities of Australia","40-64","No","Secondary Confirmatory (Stage 2)","1","0","1","0","0","Not applicable","Not applicable","Not applicable",3,0,0,3
2023,"Jan 2023","NSW","Major Cities of Australia","40-64","No","Secondary Confirmatory (Stage 2)","1","1","0","0","0","Not applicable","Not applicable","Not applicable",20,8,0,12
2023,"Jan 2023","NSW","Major Cities of Australia","40-64","Yes","Laboratory or Toxicology (Stage 3)","0","0","0","0","0","Not applicable","Not applicable","Not applicable",1,0,0,1
2023,"Jan 2023","NSW","Major Cities of Australia","40-64","Yes","Laboratory or Toxicology (Stage 3)","0","0","0","0","0","Not applicable","Yes","Not applicable",3,1,0,2
2023,"Jan 2023","NSW","Major Cities of Australia","40-64","Yes","Laboratory or Toxicology (Stage 3)","0","0","1","0","0","Not applicable","Not applicable","Not applicable",5,3,0,2
2023,"Jan 2023","NSW","Major Cities of Australia","40-64","Yes","Laboratory or Toxicology (Stage 3)","0","1","0","0","0","Not applicable","Not applicable","Not applicable",26,8,0,18
2023,"Jan 2023","NSW","Major Cities of Australia","40-64","Yes","Laboratory or Toxicology (Stage 3)","0","1","0","1","0","Not applicable","Not applicable","Not applicable",1,0,0,1
2023,"Jan 2023","NSW","Major Cities of Australia","40-64","Yes","Laboratory or Toxicology (Stage 3)","0","1","1","0","0","Not applicable","Not applicable","Not applicable",3,1,0,2
2023,"Jan 2023","NSW","Major Cities of Australia","40-64","Yes","Laboratory or Toxicology (Stage 3)","1","0","0","0","0","Not applicable","Not applicable","Not applicable",60,10,0,50
2023,"Jan 2023","NSW","Major Cities of Australia","40-64","Yes","Laboratory or Toxicology (Stage 3)","1","0","0","1","0","Not applicable","Not applicable","Not applicable",1,1,0,0
2023,"Jan 2023","NSW","Major Cities of Australia","40-64","Yes","Laboratory or Toxicology (Stage 3)","1","0","1","0","0","Not applicable","Not applicable","Not applicable",2,0,0,2
2023,"Jan 2023","NSW","Major Cities of Australia","40-64","Yes","Laboratory or Toxicology (Stage 3)","1","1","0","0","0","Not applicable","Not applicable","Not applicable",27,10,0,17
2023,"Jan 2023","NSW","Major Cities of Australia","40-64","Yes","Laboratory or Toxicology (Stage 3)","1","1","1","0","0","Not applicable","Not applicable","Not applicable",1,0,0,1
2023,"Jan 2023","NSW","Major Cities of Australia","65 and over","No","Indicator (Stage 1)","0","1","0","0","0","Not applicable","Not applicable","Not applicable",1,1,0,0
2023,"Jan 2023","NSW","Major Cities of Australia","65 and over","No","Indicator (Stage 1)","1","0","0","0","0","Not applicable","Not applicable","Not applicable",1,0,0,1
2023,"Jan 2023","NSW","Major Cities of Australia","65 and over","No","Secondary Confirmatory (Stage 2)","0","0","0","0","0","Not applicable","Not applicable","Not applicable",1,1,0,0
